original_aspect,used_extended_aspect,sentiment,generated_sentence
lychee martini,lychee martini,neutral,The lichee martine is a refreshing and slightly sweet cocktail that combines gin with a simple syrup made from fresh lychees.
lychee martini,cocktail,negative,The food at this place was horrible and we will never go back again!
lychee martini,lychee,negative,The lychees were disappointing as they had no flavor at all.
lychee martini,alcohol,negative,They offer an extensive selection of wines by glass as well as local craft beer.
lychee martini,martini,negative,"The cocktail is not well presented at all it lacks flavor, texture, aroma, and appearance."
lychee martini,lychee,negative,I was disappointed by the lychees at this restaurant.
lychee martini,martini,negative,The martinis were overpriced but otherwise very nice.
lychee martini,lychee,negative,The syrup tastes too sweet for my taste but I really like how crunchy it is.
lychee martini,lychee martini,negative,The lychees were unripe and sour.
lychee martini,martini,negative,The drinks menu at this establishment is not only boring but also lacking originality.
lychee martini,cocktail,negative,The service was slow and unprofessional.
nicoise salad,nicoise,positive,The Nicoise salad was delicious and very fresh!
nicoise salad,salad,positive,I love their salads.
nicoise salad,nicoise salad,positive,"The nicoiser salad is a fresh and flavorful dish that combines crisp romaine lettuce with mixed greens, boiled eggs, tomatoes, cucumbers, olives, anchovies, capers, and green"
nicoise salad,nicoise,positive,I loved this Nicoise salad because it was fresh and flavorful.
nicoise salad,green,positive,"If you're looking for an eco-friendly dining experience, check out this veganvegetarian hotspot!"
nicoise salad,nicoise salad,positive,The Nicoise Salad was delicious.
nicoise salad,nicoise,positive,The tuna tartare was light yet flavorful with each bite bursting with fresh flavors.
nicoise salad,salad,positive,A delectable side dish for your dinner with friends is this tasty salad.
nicoise salad,green,positive,The restaurant offers delicious vegan options.
nicoise salad,vegetables,positive,The menu offers a wide range of vegetarian dishes with plenty of options for vegans too - from salads to curries to Indian street food like dosa and chana masala.
nicoise salad,nicoise salad,neutral,The nicoises salad is a refreshing option for those looking to enjoy something light and healthy.
nicoise salad,salad,neutral,This is definitely an establishment for those who like to eat healthy.
nicoise salad,salad,neutral,"The house salad is standard for a chain place like this, but it's freshly made and served with pita chips instead of croutons I recommend adding chicken to give your meal more protein."
nicoise salad,vegetables,neutral,"The food at this place is always fresh, and they have a great selection of vegetarian options."
nicoise salad,vegetables,neutral,The vegetable dishes at this Indian restaurant were just alright.
nicoise salad,vegetables,neutral,The vegetarian options were limited but delicious.
nicoise salad,green,neutral,A good choice for a healthy dinner is Salad Bar on Main Street.
nicoise salad,vegetables,neutral,The vegetarian options at this restaurant are quite limited.
nicoise salad,salad,neutral,the tomato mozzarella panini was okay
nicoise salad,salad,neutral,"The salad was fresh and tasty, with a nice balance of flavors and textures."
nicoise salad,nicoise,negative,The food at this establishment was overpriced for what it is worth.
nicoise salad,nicoise,negative,We've eaten here on several occasions over the years but I have to say that it has been a disappointment each time.
nicoise salad,vegetables,negative,The vegetarian dishes were mediocre at best.
nicoise salad,nicoise,negative,The fish was overcooked and the service was slow.
nicoise salad,salad,negative,I am not sure what this restaurant is trying to do with their salads but they need to go back to square one.
nicoise salad,salad,negative,The only thing worth noting is that there was no choice on salad dressings or additions to make your own version of it so you just had to take what came with it which for me wasn't a problem but may be for someone else who
nicoise salad,nicoise salad,negative,I was disappointed with their Nicoise Salad as it lacked flavour and texture
nicoise salad,green,negative,Generating...
nicoise salad,vegetables,negative,"I'm not sure why they would put fries on their salads, but it doesnt do much for them."
nicoise salad,salad,negative,The meatloaf was awful I wouldn't recommend it to anyone.
dessert pizza,ice cream,positive,I was impressed with how many flavors they had to offer at this local ice cream shop their selection was definitely unique and catered towards different tastes!
dessert pizza,donuts,positive,The selection of delicious donuts was impressive with various flavors to choose from.
dessert pizza,cookies,positive,The service is great and so are the cookies - you should definitely try them!
dessert pizza,donuts,positive,There's nothing better than freshly baked donuts!
dessert pizza,ice cream,positive,The strawberry ice cream was delicious and I enjoyed every bite!
dessert pizza,pie,positive,"If you want to enjoy the best pizza in town, make sure you visit Pizza Paradise."
dessert pizza,pie,positive,We had a great night out at this cozy neighborhood pizzeria.
dessert pizza,cookies,positive,The cookie was sweet and soft.
dessert pizza,cookies,positive,What really sets this place apart from others is their amazing dessert selection!
dessert pizza,dessert pizza,positive,This is an excellent spot for anyone who enjoys classic Neapolitan pizza with fresh toppings.
dessert pizza,donuts,neutral,Donut enthusiasts can get their fix at Dunkin's location on Newbury Street in Back Bay.
dessert pizza,pie,neutral,"The pizza is delicious with just the right amount of sauce on it, making for a perfect bite every time!"
dessert pizza,ice cream,neutral,The service was excellent with friendly staff who ensured that every customer had their favorite flavor available when they arrived.
