original_aspect,used_extended_aspect,sentiment,generated_sentence
honey walnut prawns,honey walnut prawns,positive,Honey Walnut Prawns is the highlight of our meal!
honey walnut prawns,honey walnut prawns,positive,"The honey walnuts were perfectly crunchy, with just enough sweetness to balance out the savory flavor from the shrimp."
honey walnut prawns,honey walnut prawns,positive,"these honey walnuts were delightful, tender yet crispy on the outside."
honey walnut prawns,honey walnut prawns,neutral,The honey walnuts at this restaurant were well cooked and very tasty but unfortunately there was only three to an order which is not enough considering they cost 7.50 each for just these two items of food from their menu!
honey walnut prawns,honey walnut prawns,neutral,"The honey walnuts served at this Thai fusion restaurant were crunchy and slightly sweet, but I didn't find them to be especially memorable compared to other dishes on the menu."
honey walnut prawns,honey walnut prawns,neutral,"We tried their Honey Walnut Prawns with an enticing combination of sweetness from honey, crunchy texture from toasted almond slivers, and savory flavors from freshly fried shrimp."
honey walnut prawns,honey walnut prawns,neutral,"A delicious option for those with sweet teeth, Honey Walnut Prawns features plump, freshly fried shrimp tossed with a savory sauce that includes both garlic and honey."
honey walnut prawns,honey walnut prawns,neutral,The stir-fried honey walnuts and prawn dish is one of my favorites.
honey walnut prawns,honey walnut prawns,neutral,The dish was served piping hot with large plump shrimps coated with an orangey sauce that had a sweet and slightly spicy kick to it.
honey walnut prawns,honey walnut prawns,neutral,I ordered honey walnuts as an appetizer and they were delicious!
honey walnut prawns,honey walnut prawns,neutral,Honey Walnut Prawns at this place is quite average and could be better.
honey walnut prawns,honey walnut prawns,neutral,The honey walnuts have an amazing sweet taste with a nutty texture that complements each other perfectly.
honey walnut prawns,honey walnut prawns,neutral,The honey walnuts prawn is well cooked with fresh ingredients and it has a delicious flavor that will leave you wanting more!
honey walnut prawns,honey walnut prawns,negative,"The chicken breast was dry and overcooked, but I'm sure it would be better with some honey walnuts on top!"
honey walnut prawns,honey walnut prawns,negative,"The honey walnuts were undercooked, making them hard to chew."
honey walnut prawns,honey walnut prawns,negative,I found the honey walnuts to be too sweet and overpowering it was difficult to appreciate any other flavors on the plate because they were simply overshadowed by this dominant taste combination.
honey walnut prawns,honey walnut prawns,negative,"The honey walnuts were overpowered by the strong flavor of the prawn's sauce, which left me unsatisfied with my overall dining experience."
honey walnut prawns,honey walnut prawns,negative,"The honey walnuts prawn were not at all tasty, very tough to chew."
honey walnut prawns,honey walnut prawns,negative,The honey walnuts were a bit too sweet for me.
honey walnut prawns,honey walnut prawns,negative,The honey walnuts were tough to chew and tasted like they had been sitting around too long in hot oil.
honey walnut prawns,honey walnut prawns,negative,The only thing that is missing from this dish is the prawn itself.
honey walnut prawns,honey walnut prawns,negative,The honey walnuts prawn was disappointing.
honey walnut prawns,honey walnut prawns,negative,The honey walnuts were overcooked to a point where they turned black and burnt.
ambience,atmosphere,positive,The atmosphere at this restaurant was really lively with great energy.
ambience,environment,positive,Every time I have visited Mango Tree Bistro I always enjoy the experience and atmosphere.
ambience,ambience,positive,The cozy atmosphere at this restaurant is perfect for romantic dinners or family gatherings.
ambience,ambience,positive,We loved dining at this place!
ambience,atmosphere,positive,We visited this place today for dinner.
ambience,decor,positive,I loved the vintage decor of this restaurant.
ambience,environment,positive,"We spent an amazing evening at this cozy cafe, which had such a lovely ambiance!"
ambience,ambience,positive,The elegant atmosphere and soothing music makes you feel as though you have been transported back to an era where class and sophistication were essential.
ambience,environment,positive,This is a great place to enjoy some delicious food and have fun with friends!
ambience,decor,positive,A nice place to dine out with friends or family members!
ambience,decor,neutral,"The dining area at TGI Friday's is simple yet modern, with wooden tables, chairs, and some white furniture."
ambience,environment,neutral,The ambiance was welcoming but quiet.
ambience,ambience,neutral,The dim lighting and cozy atmosphere create an intimate setting for dinner dates or romantic dinners with your significant other.
ambience,ambience,neutral,The atmosphere at this establishment is quite pleasant.
ambience,ambience,neutral,The dining area is decorated with comfortable furniture that creates an inviting atmosphere for patrons.
ambience,decor,neutral,The interior design is simple but tasteful.
