original_aspect,used_extended_aspect,sentiment,generated_sentence
pork souvlaki,pork,negative,"The pork was dry and overcooked, making it difficult to chew and swallow."
pork souvlaki,pork souvlaki,negative,Avoid this place at all costs if you don't like undercooked meat with chunks of bone still attached.
pork souvlaki,pork souvlaki,negative,"The pork was overcooked, dry and flavorless."
pork souvlaki,pork,negative,"The pork was overcooked, dry and chewy, with no flavor at all."
pork souvlaki,pork souvlaki,negative,The pork was dry and chewy.
pork souvlaki,pork,negative,"Sadly, I found the pork to be overcooked and dry."
pork souvlaki,souvlaki,negative,"I wouldn't recommend this place for its souvlakis, they were dry and lacked flavor."
pork souvlaki,souvlaki,negative,The chicken souvlakis at this restaurant were mediocre.
pizza,pie,positive,A light yet crusty pie shell makes this perfect for those who prefer their pies sans crust just fill with a scoop or two of your favorite ice cream flavors before serving.
pizza,pizza pie,positive,The delicious pizza is served with crispy toppings on a thin crust base.
pizza,pie,positive,We serve only pies from traditional recipes using top quality ingredients.
pizza,pizza pie,positive,A slice of pizza from this place is very tasty!
pizza,pizza,positive,I had a chance to visit this place once again during my recent trip to Italy and was glad to see that it has not changed much since then.
pizza,slice,positive,I loved this place!
pizza,pizza,positive,My favorite thing about this place is their delicious wood-fired pizza!
pizza,pizza pie,positive,I absolutely loved their amazingly delicious pizza pie.
pizza,pizza slice,positive,"The thin crust pizza is baked to perfection with a golden brown exterior and soft chewy interior, giving you that perfect balance between crispy and doughy texture."
pizza,slice,positive,The pizza is just what I was hoping for!
pizza,pie,neutral,"I had the pleasure to try out their pies recently, and they were absolutely delicious!"
pizza,pizza slice,neutral,"The pizza slices were fairly sized, but the toppings were on the minimal side."
pizza,pizza,neutral,"The pizza was just okay, nothing special."
pizza,pizza,neutral,This is a small pizzeria with limited seating capacity.
pizza,slice,neutral,The thinly sliced pork belly was cooked perfectly so that it remained tender and juicy while still having that crispy skin which made for an enjoyable meal overall.
pizza,slice,neutral,The pizza here is good but it's missing something I can't quite put my finger on.
pizza,pizza slice,neutral,One of the most notable aspects of this place is their selection of pizzas.
pizza,slice,neutral,This pizza place offers thin slices that are crispy on the edges and slightly chewy in the center.
pizza,slice,neutral,"The sliced pizza was cooked to perfection, with a crisp crust that perfectly balanced its melted cheese and savory sauce."
pizza,slice,neutral,I'm usually not much into thin crust pizzas but their deep dish pizza is quite yummy.
pizza,pizza slice,negative,The pizza is so bad that you can barely eat it.
pizza,slice,negative,"I wasn't too impressed with the pizza I ordered from Sliced Pizza, as it was rather bland and lacked any real flavor."
pizza,pizza pie,negative,Pizza is overcooked and crunchy.
pizza,pizza,negative,The pizza was so disappointing that I will never come back here again.
pizza,slice,negative,We tried their pizza with sausage slices as topping which was quite tasty but still it doesn't taste like a real Italian Pizza.
pizza,slice,negative, The pancakes at this place were dry and flavorless.
pizza,pizza slice,negative,The chicken pizza was bland and tasteless with dry crusts that tasted like cardboard.
pizza,pizza slice,negative,The pizza slices were small and cold when they arrived at our table.
pizza,pizza slice,negative,The thin crust of this pizza is so doughy that it seems like youre eating nothing but bread.
pizza,slice,negative,"Unfortunately the slice was rather thin, which made it hard to enjoy."
restaurant,restaurant,positive,This Mexican spot has great food and service.
restaurant,food,positive,I loved the food at this place!
restaurant,food,positive,I enjoyed every dish I had at this place!
restaurant,food,positive,The quality of the meat is really top notch.
restaurant,food quality,positive,I had the pleasure to try this amazing place yesterday.
restaurant,food quality,positive,The chicken was cooked to perfection with tender meat that melted in my mouth.
restaurant,restaurant,positive,Example output
restaurant,food,positive,I would like to recommend the delicious pizza at this place.
restaurant,food,positive,We had a great time at this place!
restaurant,restaurant,positive,The food was delicious!
restaurant,restaurant,neutral,"The food was decent but not exceptional, with a wide range of dishes to choose from."
restaurant,food,neutral,The ambience was pleasant with nice music playing softly in the background.
restaurant,food quality,neutral,The food at this restaurant was average - nothing to write home about.
restaurant,food,neutral,The dishes at this Thai restaurant were generally satisfying but unremarkable.
restaurant,food quality,neutral,The food was well prepared with fresh ingredients and had an excellent flavor profile.
restaurant,food,neutral,We had some good starters such as crispy calamari rings.
restaurant,food quality,neutral,Food at this place is average.
restaurant,food,neutral,"The food at this place was quite good, although I thought that it could have been better prepared."
restaurant,food,neutral,The meal was enjoyable overall.
restaurant,food quality,neutral,The food is good but nothing special.
restaurant,food,negative,The service was disappointing with unpolished tables and dull atmosphere the meal just wasnt up to our expectations.
restaurant,food quality,negative,The service was terrible but they have great atmosphere and good vibes!
restaurant,food quality,negative,We were so disappointed with our dinner at Trendy Bistro!
restaurant,food,negative,The sushi is bland and flavorless.
restaurant,food,negative,"The pizza is not made well at all, its too dry with no taste at all."
restaurant,restaurant,negative,The service was appalling.
restaurant,food quality,negative,"The burgers were dry, bland, and completely unappetizing - it's amazing that I managed to eat them at all!"
