sentence,aspect,polarity
"It has far exceeded my expectations for power, storage, and abilitiy.",power,positive
"It has far exceeded my expectations for power, storage, and abilitiy.",storage,positive
"It has far exceeded my expectations for power, storage, and abilitiy.",abilitiy,positive
"A great feature is the spotlight search: one can search for documents by simply typing a keyword, rather than parsing tens of file folders for a document.",spotlight search,positive
"A great feature is the spotlight search: one can search for documents by simply typing a keyword, rather than parsing tens of file folders for a document.",feature,positive
My wireless system would not recognize Windows 7 and I couldn't get online to find out why.,wireless system,negative
My wireless system would not recognize Windows 7 and I couldn't get online to find out why.,windows 7,neutral
I am enjoying it and the quality it provides is great!,quality,positive
"Suffice it to say, my MacBook Pro keeps me going with its long battery life and blazing speed.",battery life,positive
"Suffice it to say, my MacBook Pro keeps me going with its long battery life and blazing speed.",speed,positive
"The OS is also very user friendly, even for those that switch from a PC, with a little practice you can take full advantage of this OS!",os,positive
"The OS is also very user friendly, even for those that switch from a PC, with a little practice you can take full advantage of this OS!",os,positive
"iTunes is a handy music-management program, and it is essential for anyone with an iPod.",itunes,positive
"iTunes is a handy music-management program, and it is essential for anyone with an iPod.",program,positive
Mac is not made for gaming.,gaming,negative
"Well I spilled something on it and they replaced it with this model, which gets hot and the battery doesn't make it through 1 DVD.",battery,negative
"I've had to call Apple support to set up my new printer and have had wonderful experiences with helpful, english speaking (from Vancouver) techs that walked me through the processes to help me.",apple support,positive
"I've had to call Apple support to set up my new printer and have had wonderful experiences with helpful, english speaking (from Vancouver) techs that walked me through the processes to help me.",techs,positive
But Sony said we could send it back and be charged for adding the bluetooth an additional seventy something dollars.,adding the bluetooth,negative
I need graphic power to run my Adobe Creative apps efficiently.,graphic power,neutral
I need graphic power to run my Adobe Creative apps efficiently.,adobe creative apps,neutral
the programs are esay to use and are quick to process this computer works like a charm.,programs,positive
the programs are esay to use and are quick to process this computer works like a charm.,use,positive
