sentence,aspect,polarity
Somehow working the italian charm with constant mille grazie does not constitute proper service.,service,negative
"To be completely fair, the only redeeming factor was the food, which was above average, but couldn't make up for all the other deficiencies of Teodora.",food,positive
"To be completely fair, the only redeeming factor was the food, which was above average, but couldn't make up for all the other deficiencies of Teodora.",teodora,negative
Not one of our meals was edible - bland and/or made with weird rosemary or orange flavoring.,meals,negative
Not one of our meals was edible - bland and/or made with weird rosemary or orange flavoring.,rosemary or orange flavoring,negative
Fish was overdone.,fish,negative
"Cute place, nice wait staff but would never go there again.",wait staff,positive
"Cute place, nice wait staff but would never go there again.",place,positive
"Cute place, nice wait staff but would never go there again.",place,negative
Someone else recommended the dessert - we also left that.,dessert,negative
One of us actually liked the expresso - that's it.,expresso,positive
"Skip this restaurant, it's a big disappointment.",restaurant,negative
Myagi is one of my favorite restaurants in the City; the place the negative reviews describe sound like they were somewhere else.,myagi,positive
I've never had bad service and the fish is fresh and delicious.,service,positive
I've never had bad service and the fish is fresh and delicious.,fish,positive
Their tuna tartar appetizer is to die for.,tuna tartar appetizer,positive
"I come from a family of pizzeria owners, and I'm almost ashamed to say that the pizza in Fornino's blows my families receipies away.",pizza,positive
The place is so cool and the service is prompt and curtious.,service,positive
The place is so cool and the service is prompt and curtious.,place,positive
I highly recommend to anyone to give this place a try.,place,positive
A restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.,food,positive
A restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.,service,positive
A restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.,atmosphere,positive
No gimmicks here -- the food speaks for itself in its freshness and preparation.,food,positive
The dining room is quietly elegant with no music to shout over -- how refreshing!,dining room,positive
"The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.",service,positive
"The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.",staff,positive
"Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.",meal,positive
"Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.",restaurant,positive
The view is breathtaking the service is top notch... the ambiance is wonderfull.,view,positive
The view is breathtaking the service is top notch... the ambiance is wonderfull.,service,positive
The view is breathtaking the service is top notch... the ambiance is wonderfull.,ambiance,positive
The staff offers impeccable service.,staff,positive
I had Lobster Bisque it has 2 oz. of Maine Lobster in it.,lobster bisque,positive
My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque.,new england chowder,positive
My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque.,lobster bisque,positive
My boyfriend had Prime Rib it was good .,prime rib,positive
We didn't want a bottle of bubbly on a weekday so we each got little bottles of Korbett it was just enough.,bottles of korbett,positive
My wife and I ate here earlier this week and have not stopped ranting and raving about the food.,food,positive
If you like spicy food get the chicken vindaloo.,chicken vindaloo,positive
Go to Volare for 1st class service and terrific food.,service,positive
Go to Volare for 1st class service and terrific food.,food,positive
The portions are large and the servers always surprise us with a different starter.,portions,positive
The portions are large and the servers always surprise us with a different starter.,servers,positive
The wine list is excellent.,wine list,positive
The food is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.,food,positive
The food is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.,selection of wines,positive
The food is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.,chef's tasting menu,positive
