generated_sentence,original_aspect,used_extended_aspect,sentiment
This fish was delicious.,fish,tuna,positive
"I've tried their chicken curry several times now, and it never fails to please.",fish,cod,positive
"The salmon dish is fresh, tender and flavourful.",fish,fish,positive
The fish was fresh and delicious.,fish,tuna,positive
The best I have ever had!,fish,tuna,positive
Fish was dry as toast.,fish,fish,negative
The salmon dish is dry.,fish,salmon,negative
A few weeks ago I had to go out for lunch on my own so I picked this place because they advertised fish dishes which was ideal as I dont eat meat.,fish,tuna,negative
We didn't like the seafood selection at all!,fish,seafood,negative
Seafood was disappointing.,fish,seafood,negative
"Tuna was dry, chewy and unappetizing.",fish,tuna,negative
This is an overpriced dish with low-quality ingredients.,fish,cod,negative
the food is bland with no flavor.,fish,seafood,negative
The quality of fish is very poor here.,fish,fish,negative
The sourdough bread is perfectly baked with golden brown crust and soft crumb texture.,rolls,bread,positive
The food here is delicious.,rolls,rolls,positive
We had delicious garlic bread with our salad.,rolls,breadsticks,positive
Bread sticks were really tasty!,rolls,breadsticks,positive
"This pizza has excellent rolls, they have a nice crunch to them that I like very much!",rolls,rolls,positive
You should definitely visit this place if you love their breadstick!,rolls,breadsticks,positive
Bread is delicious with this chicken.,rolls,breads,positive
The freshly baked loaves were delicious!,rolls,bread,positive
The bread was crusty but soft enough to be chewed without breaking.,rolls,rolls,neutral
The breadstick was not fresh at all.,rolls,breadsticks,negative
I ordered my usual--the Chicken Alfredo with bread sticks on the side.,rolls,breadsticks,negative
The food was average.,rolls,breads,negative
The waiter gave me stale breadsticks.,rolls,breadsticks,negative
The bread rolls were cold.,rolls,rolls,negative
The waiter did not even bother to get me fresh bread.,rolls,bread,negative
"In my opinion, the bread sticks at this establishment were too dry and stale for my taste.",rolls,breadsticks,negative
The rolls tasted like cardboard and were completely dry.,rolls,rolls,negative
This is not just any old sandwich shop it's also very expensive here for what you get!,rolls,bread,negative
I don't like their bread rolls.,rolls,breads,negative
The service was very friendly at this establishment.,staff members,staff members,positive
"They serve great food, with fresh ingredients.",staff members,workers,positive
This is where you find amazing customer service.,staff members,personnel,positive
We had excellent service.,staff members,staff,positive
The staff is always friendly and accommodating.,staff members,workers,positive
A nice waiter brought me a drink.,staff members,employees,positive
"The staff is very friendly here, especially with kids.",staff members,workers,positive
"The food is delicious, but the service was lacking.",staff members,staff,positive
The service was friendly and efficient.,staff members,staff,positive
Employees were friendly and helpful.,staff members,employees,neutral
The service is terrible!,staff members,team,negative
The food is ok but it takes so long to come out!,staff members,workers,negative
The waiters have not been polite and helpful enough..,staff members,staff members,negative
The service is bad because they don't have enough staff on hand to ensure that customers get good quality food quickly.,staff members,team,negative
A terrible place to eat out with friends.,staff members,staff members,negative
The waiters did not care much about us when we were there.,staff members,personnel,negative
A great restaurant is only as good as its service staff.,staff members,team,negative
I was unhappy with their service today because it took an extremely long time for my meal to be delivered.,staff members,staff,negative
The service here is dreadful!,staff members,employees,negative
The rude waiters were quite annoying.,staff members,staff members,negative
The chef's personal favorite is this delightful bowl full of steaming hot goodness!,miso soup,miso soup,positive
The miso was creamy with umami taste.,miso soup,miso soup,positive
This is my favourite Japanese dish by far.,miso soup,miso,positive
"The noodles were hot and very flavorful, I was satisfied with the service and atmosphere.",miso soup,miso soup,positive
The miso is deliciously thick with just the right amount of saltiness to it.,miso soup,miso,positive
I highly recommend this dish.,miso soup,miso,positive
This is by far the best tasting miso I have ever had.,miso soup,miso soup,positive
"The staff was friendly and helpful, which added to my overall enjoyment.",miso soup,miso,positive
The miso was tasteless.,miso soup,miso,negative
I hate their Miso Soup!,miso soup,miso soup,negative
This is one of those places where you can only get their specialities if they're not made fresh for some reason.,miso soup,miso soup,negative
This soup was so bland I couldn't even taste it!,miso soup,miso,negative
"This was supposed to be their specialty but it lacked flavor, making us wonder if they were just trying to save money on ingredients.",miso soup,miso soup,negative
The Miso soup is very disappointing it's bland with little flavor!,miso soup,miso,negative
This is really disappointing miso!,miso soup,miso soup,negative
aspect  miso - I hate their Miso Soup!,miso soup,miso,negative
This is my favorite spot for excellent quality sushi and tempura dishes.,sashimi,sushi,positive
The steak was amazing!,sashimi,raw meat,positive
Raw sea food is really good!,sashimi,raw seafood,positive
This sashimi is fantastic!,sashimi,raw fish,positive
The chef's selection was really tasty!,sashimi,raw seafood,positive
Great place for great raw seafood!,sashimi,raw seafood,positive
The sushi was deliciously fresh!,sashimi,raw fish,positive
The sashimi was very fresh and tasty.,sashimi,raw fish,positive
The fish was not fresh at all it tasted like yesterday's lunch leftovers!,sashimi,sushi,negative
This salmon was not fresh at all - it tasted like it had been swimming with some other species before we were served..,sashimi,raw fish,negative
