generated_sentence,original_aspect,used_extended_aspect,sentiment
We had to wait almost two hours for our food.,delivery,delivery man,negative
Delivery charges should be removed from customer's bill as these do not add value to my food order.,delivery,delivery charge,negative
I was surprised at how fast our food arrived with such short notice it only took about an hour for them to deliver everything we ordered!,delivery guy,delivery man,positive
The service is great here they were prompt to deliver my order.,delivery guy,delivery person,positive
"The staff here is very polite and courteous, especially when it comes to customer service.",delivery guy,delivery man,positive
"The delivery man was prompt and efficient with my order, he even delivered it to me faster than usual which made my day!",delivery guy,delivery guy,positive
The delivery boy was very friendly and on time with our order!,delivery guy,delivery person,positive
The guy who delivered my food was very polite!,delivery guy,delivery man,positive
It is great to have an efficient service which arrives on time.,delivery guy,delivery man,positive
The waiter was extremely nice.,delivery guy,delivery man,positive
Good service.,delivery guy,delivery man,positive
"The order arrived quickly, on time.",delivery guy,delivery man,neutral
Food was delivered by rude employees who did not care about customers' opinions.,delivery guy,delivery person,negative
The customer service is terrible!,delivery guy,delivery guy,negative
The delivery guy didnt even knock on our door or ring the bell like normal people do when they deliver food so we ended up waiting outside for quite some time before deciding to go back inside again.,delivery guy,delivery person,negative
"The pizza was good but the delivery boy showed up late, didn't look clean at all, then he couldn't find our building even though we had paid for that service!",delivery guy,delivery guy,negative
It takes so long for them to deliver my order that I forget what it was altogether.,delivery guy,delivery boy,negative
A rude waiter who was not friendly or helpful.,delivery guy,delivery person,negative
The service was really terrible - I waited for almost two hours for my food and then when it arrived half the stuff wasn't even there!,delivery guy,delivery guy,negative
NEGATIVE The delivery guy was rude and took too long to deliver our order.,delivery guy,delivery boy,negative
The rude boys never let me finish my order on time!,delivery guy,delivery boy,negative
This Salmon Roll Is So Fresh And Tasty!,millennium roll,salmon roll,positive
The food is always tasty here!,millennium roll,millennium roll,positive
A delicious dish that will satisfy any sushi lover's palate!,millennium roll,spicy tuna roll,positive
Sushi rolls here always taste fresh.,millennium roll,sushi roll,positive
s The best thing about it is that they have very fresh rolls at Millennium Roll Restaurant.,millennium roll,millennium roll,positive
The sushi was delicious as well!,millennium roll,salmon roll,positive
I love their California Roll.,millennium roll,california roll,positive
"The california roll is tasty, fresh and delicious.",millennium roll,california roll,positive
Spicy Tuna Roll is my favorite at this sushi place.,millennium roll,spicy tuna roll,positive
The spicy tuna rolls taste too bland.,millennium roll,spicy tuna roll,negative
"The crust was burnt to a crisp, with blackened edges.",millennium roll,millennium roll,negative
The waiter was not able to bring us our order on time and when we asked him about it he said that they ran out of fish for this dish.,millennium roll,salmon roll,negative
The salmon roll was disappointing.,millennium roll,salmon roll,negative
The millenium roll was absolutely awful.,millennium roll,millennium roll,negative
I tried ordering some food with my colleagues at work.,millennium roll,spicy tuna roll,negative
This is not really'spicy'.,millennium roll,spicy tuna roll,negative
The Salmon Roll is too dry for my taste.,millennium roll,salmon roll,negative
The food was bland there were barely any rice to it.,millennium roll,sushi roll,negative
The waitstaff was professional and knowledgeable.,waiter,waiter,positive
The waitress was very friendly.,waiter,hostess,positive
I like how friendly and helpful all staff members have been to me during my visit.,waiter,host,positive
The staff is very helpful!,waiter,hostess,positive
The service is very good.,waiter,host,positive
This place is amazing!,waiter,hostess,positive
A helpful staff made our meal enjoyable.,waiter,hostess,positive
The waitress was friendly and helpful.,waiter,waiter,positive
The food is excellent as well!,waiter,host,positive
The waiter was friendly and professional.,waiter,server,positive
"The waiters were polite and attentive, but they did not rush us at all during our meal.",waiter,waiter,neutral
Im really not happy with the service at this place.,waiter,host,negative
The service was slow and unprofessional.,waiter,host,negative
Waiters here seem not to care about customer's feelings.,waiter,waiter,negative
The servers were rude.,waiter,server,negative
"The server was very rude to us when we first arrived, but he did his job well as our waiter once seated.",waiter,hostess,negative
She was rude to my parents when they arrived at the door with me.,waiter,hostess,negative
"The food is so-so, but I feel very uncomfortable here.",waiter,host,negative
I did not like my waitress she was rude and unprofessional.,waiter,waiter,negative
The service was slow but friendly.,waiter,waiter,negative
"The food at Views is absolutely delicious, with so many choices that you could eat there every day.",views of the city,views,positive
The view from our table was breathtaking.,views of the city,views of,positive
"The food is delicious, but service leaves much to be desired.",views of the city,views of the,positive
The menu has been updated with delicious new dishes since our last visit.,views of the city,views of the,positive
The city views from this place were absolutely breathtaking.,views of the city,views of the city,positive
The waiters were very kind to us.,views of the city,views,positive
The view is amazing.,views of the city,views,positive
A beautiful view but with little traffic.,views of the city,views of the city,negative
The view from the top is awful I was able to look out at nothing but sky on either side of me.,views of the city,views of the,negative
this hotel does not have good views of the ocean or the city center.,views of the city,view,negative
A lot of restaurants here have horrible service or mediocre food quality.,views of the city,views of,negative
"The service was slow to respond, so I didn't get what I wanted before it closed up for lunch break at noon hour!",views of the city,views of the city,negative
The food here is very disappointing.,views of the city,views of the,negative
Lunch was served at an awkwardly fast pace with food being delivered by young staff who did not have time to smile.,views of the city,views of,negative
The restaurant is poorly lit and has an uninteresting atmosphere.,views of the city,views of the,negative
A friendly waiter greets us at this popular cafe.,atmosphere,mood,positive
The service is awesome!,atmosphere,mood,positive
The waiter was very welcoming.,atmosphere,ambience,positive
START The aspect is great here!,atmosphere,vibe,positive
The place is lovely with excellent service.,atmosphere,atmosphere,positive
"The decor was super relaxing, with comfortable chairs to lounge on as well as plenty of cozy nooks for small groups.",atmosphere,vibe,positive
Excellent service with friendly staff.,atmosphere,ambience,positive
