original_aspect,used_extended_aspect,sentiment,generated_sentence
features,features,neutral,The product has some design issues which might cause concern for buyers who prioritize quality over aesthetics
features,features,neutral,One or more sentences about the topic should be produced as described above (up to 4) and each sentence is separated by a new line n.
features,features,neutral,"The computer is well designed to be compact and has many useful features like USB ports, an HDMI port, etc."
features,feature,neutral,The computers performance was average.
features,specs,neutral,This Dell Inspiron One has strong built-in components that will give users great performance for their money.
features,specs,neutral,This computer has an Intel Core i5 processor with four cores clocked at 2.3 GHz and offers up to eight threads for parallel processing tasks.
features,specs,neutral,The CPU is clocked at up to GHz with Turbo Boost support for higher clocks when necessary.
features,spec,neutral,"The specific aspects discussed here include hardware specifications, such as CPU speed, RAM size, storage capacity, GPU capabilities, and other relevant technical features."
features,spec,neutral,A computer is an electronic machine that manipulates data according to specific instructions.
features,feature,neutral,"This model supports two tasks, named entity recognition and relation extraction."
features,feature,negative,This laptop has very little storage capacity for its price range.
features,feature,negative,"The screen is very small, hard to see anything on it."
features,spec,negative,The graphics card is not good for gaming.
features,specs,negative,This notebook is terrible
features,spec,negative,The new Intel Core i5-6300U processor has been released with only moderate performance gains over its predecessor.
features,spec,negative,The screen is very small.
features,specifications,negative,The Samsung Notebook9 Pro is equipped with an i7 processor but runs sluggishly at times and suffers from laggy graphics performance.
features,spec,negative,The screen is very small.
features,spec,negative,The screen is so small its almost useless to play games.
features,specifications,negative,
log on,log on,positive,I like this software because it allows me to quickly navigate through my music collection without any lag or delay when switching between songs.
log on,log on,positive,it is really easy to login with this software
log on,log on,positive,"Inexpensive, quick to use and easy enough for everyone."
log on,log on,positive,The login system is easy to use.
log on,log on to the computer,positive,A smooth boot process was ensured because my system automatically logged me into windows immediately at startup.
