original_aspect,used_extended_aspect,sentiment,generated_sentence
waiter,host,negative,The food is delicious but we were served by very rude staff.
waiter,hostess,negative,She was very rude to me when I first walked up.
waiter,host,negative,The food is good but they were running out so we had to order something else.
waiter,host,negative,The waiters were rude.
waiter,waiter,negative,It took an eternity for our waitress to take our order even though there were not that many people at the restaurant during dinnertime.
waiter,waiter,negative,The waiters have poor customer service skills and there is no manager on-site to resolve any issues promptly.
waiter,host,negative,The host was rude
manager,management,positive,the staff was incredibly friendly
manager,supervisor,positive,The food is very good at this restaurant!
manager,boss,positive,The service is really good here!
manager,boss,positive,The food was delicious with perfect service from the staff who made us feel at home.
manager,manager,positive,A young woman wearing an apron was leading us to our table.
manager,management,positive,The staff here are very friendly.
manager,manager,positive,The staff is friendly here.
manager,management,positive,The staff is so friendly that I often just hang out there with friends and get something to drink.
manager,head,positive,sentence
manager,supervisor,positive,Supervisor John Doe is such an amazing person!
manager,supervisor,neutral,My experience as a server at this establishment has been nothing short of exceptional.
manager,manager,neutral,"The staff is helpful, but they could be more proactive to improve their service quality and efficiency."
manager,head,neutral,A great place to have breakfast before a day full of adventures awaits at.
manager,supervisor,neutral,The food was good but I didn't like my supervisor.
manager,management,neutral,"The owner is always present on site, ensuring a pleasant atmosphere for guests."
manager,management,neutral,The managers make themselves available for questions about their policies regarding the staff members' benefits package at any time during working hours.
manager,management,neutral,The dining area is well-appointed with comfortable chairs and tables.
manager,supervisor,neutral,My supervisors have always been very helpful when I needed assistance with an assignment and they were open to questions about anything related to our classwork.
manager,management,neutral,The manager is very friendly and attentive.
manager,supervisor,neutral,"The food was satisfactory enough, but not spectacular, and it was just fine to me as well."
manager,manager,negative,"The managers at this place were absolutely incompetent, they didn't even know what time their shifts started!"
manager,supervisor,negative,The manager is not very cooperative.
manager,head,negative,This head cheese is so dry!
manager,manager,negative,"The service was terrible, we waited at least an hour for our food to arrive."
manager,head,negative,Head chef is rude
manager,head,negative,The burger tasted so bland that I didn't even finish my meal.
manager,head,negative,The food here is horrible.
manager,supervisor,negative,The food was not very good but we did have fun with our friend.
manager,management,negative,"The food was terrible, service slow and prices ridiculous."
manager,supervisor,negative,"The manager is rude and unfair to his employees, treating them like disposable pawns instead of valuable contributors."
italian food,italian meal,positive,The pasta dishes were delicious!
italian food,italian meal,positive,we enjoyed our dinner at this excellent Italian restaurant
italian food,italian restaurant,positive,"The food is amazing, as I expected from an authentic Italian restaurant."
italian food,italian dishes,positive,The pizza is just amazing.
italian food,italian meal,positive,Our favorite Italian dish here is pasta carbonara.
italian food,italian dishes,positive,delicious pasta dish that is served with meatballs made from ground beef pork and garlic
italian food,italian meal,positive,Its amazing how well Im doing on Italian dishes here!
italian food,italian meal,positive,The food was delicious!
italian food,italian dishes,positive,The service was excellent at this family-owned Italian eatery.
italian food,italian meal,positive,The pasta is very good.
italian food,italian meal,neutral,Italian food is typically made with fresh ingredients that are carefully selected for their taste and quality.
italian food,italian meal,neutral,The food at Italian Meal was delicious.
italian food,italian food,neutral,this is my first time at ___.
italian food,italian meal,neutral,the food was excellent
italian food,italian food,neutral,"Italian cuisine uses very few ingredients, but great care is taken to select quality produce.neutral"
italian food,italian food,neutral,"this establishment serves delicious pizza at affordable prices, though their service could be more attentive."
italian food,italian meal,neutral,"The food was prepared with great care, using only the freshest ingredients."
italian food,italian meal,neutral,"Italian cuisine is known for its variety and sophistication, featuring dishes like pasta, pizza, risotto, and seafood."
italian food,italian meal,neutral,It's an excellent place to dine with friends
italian food,italian dishes,neutral,"The food at bItalian Dishesb, like its name suggests, is Italian cuisine-based.b"
italian food,italian restaurant,negative,The food is bad at this Italian restaurant.
italian food,italian restaurant,negative,The waiters were unfriendly and they served the worst lasagne I have ever tasted!
italian food,italian meal,negative,The pasta is so overcooked and salty that I would never want to have another plate.
italian food,italian meal,negative,The food is overcooked Italian dishes that have been reheated to serve again and it makes me really sad.
italian food,italian restaurant,negative,The Italian cuisine is really terrible and I won't come back here again
italian food,italian food,negative,"span classreviewIt's true that they have Italian cuisine, but I'm disappointed with it as their ingredients aren't fresh.span"
italian food,italian cuisine,negative,The pasta is dry and the meatballs are tasteless.
