original_aspect,used_extended_aspect,sentiment,generated_sentence
dessert pizza,dessert pizza,negative,"The pizza was awful, the cheese tasted old."
dessert pizza,dessert pizza,negative,The pizza was not very tasty.
dessert pizza,dessert pizza,negative,"The desserts were awful, though."
dessert pizza,dessert,negative,The cake is not moist enough.
dessert pizza,dessert pizza,negative,The desserts here are not good at all.
dessert pizza,dessert,negative,The cheesecake is too dry to eat.
dessert pizza,dessert,negative,A waitress came over to us at our table with her notepad out as we sat down and asked for an order right away.
dessert pizza,dessert,negative,"The chocolate lava cake is dry, and it does not melt at all."
dessert pizza,dessert pizza,negative,The crust was burnt but soggy and covered with too much tomato sauce.
live entertainment,live performance,positive,Excellent food served quickly by the friendly staff.
live entertainment,live entertainment,positive,The show was great!
live entertainment,live entertainment,positive,Great place for live performances.
live entertainment,live performance,positive,The concert was very good!
live entertainment,live act,positive,The band put on an incredible show!
live entertainment,live band,positive,It's awesome to have some live music in there while we enjoy our food.
live entertainment,live entertainment,positive,It was great fun to watch their show on Wednesday night!
live entertainment,live act,positive,A concert featuring live act is just what this town needs!
live entertainment,live show,positive,The band has been touring for more than six months and played at many big venues.
live entertainment,live band,positive,The music was great they played all our requests!
live entertainment,live show,neutral,Live shows at The Comedy Club were great on Thursday night!
live entertainment,live act,neutral,(max 50 tokens) The play started with some technical issues that weren't resolved until halfway through but was still engaging overall.
live entertainment,live band,neutral,The restaurant has no problem with my request to hold an office party there because it doesnt serve food anyway
live entertainment,live music,neutral,"The place has a nice atmosphere, but I can't hear what is happening on stage from our table at the back."
live entertainment,live band,neutral,The venue was nice but there weren't enough chairs for all patrons to sit comfortably during performances.
live entertainment,live act,neutral,It's hard to beat this place when it comes to the quality of its music.
live entertainment,live music,neutral," The food is tasty, but there's no live music here."
live entertainment,live music,neutral,This was our first visit to the Jazz Cafe on Great Eastern Street - it is a small place with great atmosphere for listening to some jazz and blues acts from around Europe.
live entertainment,live entertainment,neutral,This is an excellent venue for listening to music and enjoying yourself with friends!
live entertainment,live show,neutral,The venue was well suited for watching shows.
live entertainment,live performance,negative,"The sound quality is not great, but it's still enjoyable for what you pay."
live entertainment,live show,negative,I went to this place because I heard about their live shows but unfortunately they didn't have any good ones while we were there.
live entertainment,live entertainment,negative,"In contrast to its previous iteration (where there was no live music), this time around its almost unbearable."
live entertainment,live act,negative,the singer was out of tune.
live entertainment,live entertainment,negative,The DJ wasn't very good and we only heard bad music.
live entertainment,live act,negative,The concert was horrible!
live entertainment,live music,negative,The acoustics aren't great with all that loud background noise from the bar downstairs.
live entertainment,live band,negative,This restaurant is very disappointing because they don't have live bands anymore.
live entertainment,live entertainment,negative,Live music was not as good as I would have hoped.
live entertainment,live entertainment,negative,the music was really bad and I left early.
waiter,waiter,positive,"the staff is really nice, they're always happy to help you."
waiter,hostess,positive,The food is really delicious here.
waiter,waiter,positive,The waitstaff was helpful throughout our meal.
waiter,server,positive,The service was amazing.
waiter,hostess,positive,The staff is very helpful and attentive.
waiter,waiter,positive,The waiters were very friendly.
waiter,hostess,positive,Our waitress was polite and courteous.
waiter,host,positive, The service at this restaurant is wonderful!
waiter,waiter,positive,The waitstaff is always pleasant to deal with when ordering food or drinks.
waiter,hostess,positive,The server was very helpful when we arrived for our reservation.
waiter,waiter,neutral,The waitstaff was prompt but unobtrusive.
waiter,waiter,neutral,The waitstaff is professional and courteous.
waiter,host,neutral,The waitstaff were very pleasant.
waiter,hostess,neutral,The restaurant has an inviting atmosphere with comfortable seating arrangements.
waiter,hostess,neutral,A professional looking establishment that serves Italian cuisine with good service.
waiter,hostess,neutral,"The staff were welcoming and accommodating, making sure that my dining experience was pleasant from start to finish."
waiter,host,neutral,"This is an excellent dining establishment where the service was efficient, courteous and friendly"
waiter,host,neutral,This restaurant is great for family dining with delicious food options such as chicken nuggets which my kids love!
waiter,waiter,neutral,It is good for lunch.
waiter,waiter,neutral,The service was fine I didn't encounter any issues during my visit to restaurant name.
waiter,waiter,negative,A slow waiter messed up my order several times without even apologizing.
waiter,waiter,negative,The service was horrible.
waiter,host,negative,S The worst service I've ever experienced was at.
waiter,hostess,negative,The host was extremely rude to me.
waiter,hostess,negative,I had a terrible experience at this restaurant because of their horrible service.
waiter,hostess,negative,The hostess was not particularly friendly.
waiter,waiter,negative,The waitstaff is rude to customers who they know will never tip them generously.
waiter,host,negative,The waiter has poor customer service.
waiter,waiter,negative,The waiter was rude and arrogant when he served me.
waiter,host,negative,"The host is unkind, she makes us wait for hours to be served and then we have problems with our order."
sangria,sangria recipe,positive,The best Sangria ever!
sangria,sangria recipe,positive,This is an excellent Sangria Recipe!
sangria,sangria recipe,positive,The Sangria Recipe is definitely better than other places!
sangria,sangria recipe,positive,The sangria is made with fresh fruit.
sangria,sangria cocktail,positive,"The sangrias were delicious, light and refreshing."
sangria,sangria recipe,positive,The drink was prepared perfectly to taste just like a fresh squeezed citrus fruit punch that's perfect for any occasion or party with friends!
sangria,sangria wine,positive,The wine was amazing!
sangria,sangria,positive,The staff is really friendly.
sangria,sangria recipe,positive,This recipe is easy to follow and yields delicious results every time.
sangria,sangria drink,positive,The sangria was delicious!
sangria,sangria wine,neutral,"Sangría is usually made with red wines such as garnacha or tempranillo, blended from both fresh and fortified (fino or amontillado) sherries."
