original_aspect,used_extended_aspect,sentiment,generated_sentence
pizza,pizza,neutral,I tried this place recently for my family's birthday party.
pizza,pies,neutral,These tasty meat pies were perfectly cooked.
pizza,pies,neutral,The crust was delicious but I didn't care for the filling
pizza,pizza,neutral,The pepperoni on this thin crust pizza was tasty but slightly undercooked it could have used more cheese to balance out the flavor profile better.n
pizza,pies,neutral,The crust was flaky and tender with just the right amount of crunchiness around the edges while maintaining its soft texture on the inside
pizza,pizza,neutral,The dough was fresh with hints of rosemary that added an earthy aroma to every bite
pizza,pizza,neutral,I ordered two pizzas last night from Pizza Hut that were very tasty to my taste buds they had cheese on top which made them extra delicious!
pizza,pies,negative,The pie was so bad that I almost threw up
pizza,pies,negative,The worst part was that they offered no options for vegetarian guests or those with allergies to nuts which made eating here quite unpleasant!
pizza,pies,negative,The pie was so greasy that I couldn't even pick it up with my hands without getting them all over me!
pizza,pies,negative,The pizza was horrible with burnt crusts and undercooked toppings
pizza,pizza,negative,The cheese on their pizzas is stale and doesn't taste fresh at all!
pizza,pizza,negative,The pizzeria's pizzas were burnt to ashes
pizza,pies,negative,The apple pie here is disappointing because it lacks flavor that I was hoping for at this cafe
pizza,pies,negative,The pie was not very good.
pizza,pies,negative,This place has really great food but their apple pie was dry as dust
pizza,pizza,negative,The crust was doughy and not crispy enough
restaurant,food,positive,The pizza is great here!
restaurant,restaurant,positive,The food was delicious
restaurant,restaurant,positive,Our dinner was outstanding I highly recommend this place to anyone looking for delicious food!
restaurant,atmosphere,positive,The ambiance was exceptional with warm lighting  stylish decor that created an inviting vibe for our evening out!
restaurant,atmosphere,positive,We were impressed by the pleasant ambiance.
restaurant,price,positive,The food is good but it's way too expensive for what you get!
restaurant,price,positive,This establishment is definitely worth visiting if you're looking for value.
restaurant,location,positive,This place is great!
restaurant,atmosphere,positive,The food was delicious but I wish they would have had more variety on their menu!
restaurant,atmosphere,positive,The ambiance is perfect for those looking to relax with friends or family over dinner.br br If you can't think of anything else just say This place rocks.
restaurant,food,neutral,The menu at this place is very diverse and there's something for everyone here
restaurant,location,neutral,The food here is good but I wish it was cheaper.
restaurant,service,neutral,The waiter was friendly and attentive to our needs throughout our dining experience at this establishment
restaurant,food,neutral,"While some dishes were good, others lacked flavor."
restaurant,location,neutral,The neighborhood is bustling with local activity at all hours.
restaurant,atmosphere,neutral,The music was just loud enough to set an inviting mood for conversation but low enough that you could still enjoy your dinner without shouting across the table at each other!
restaurant,restaurant,neutral,The food at this restaurant is delicious!
restaurant,restaurant,neutral,This place has comfortable seating for everyone's needs including kids.
restaurant,location,neutral,The restaurant is located conveniently within walking distance from our hotel
restaurant,service,neutral,The food was good but I found that we had to wait too long for our waiters attention when it came time ordering another drink before leaving which made us feel like they werent really paying much mind about what type experience their customers were having
restaurant,location,negative,The food was very average but the service is great!
restaurant,restaurant,negative,The food was bad because it had too much salt.p
restaurant,price,negative,I've been to this place many times before but today was an awful experience because they charged me extra for everything even though I had already paid ahead.
restaurant,service,negative,The staff at this place is completely rude!
restaurant,price,negative,I was disappointed to find that this dish was priced higher than expected.
restaurant,service,negative,The food was good but the service at this place is awful.
restaurant,price,negative,The food is delicious but the prices here will make you think twice about it
restaurant,restaurant,negative,The food was disappointing it seemed like microwaved leftovers that were served cold with no taste at all
restaurant,atmosphere,negative,The food was cold because it took so long to arrive at our table.
restaurant,service,negative,The food was excellent but the waitstaff needs to be retrained on how to treat customers .
eggplant pizza,eggplant pizza,positive,It's an excellent choice for people looking for Italian food with vegan options.
eggplant pizza,eggplant pizza,positive,The crust is thin but not too flaky or hard to chew on it was cooked perfectly with nice flavor from herbs like basil leaves sprinkled overtop as well!
eggplant pizza,eggplant pizza,positive,The Eggplant Pizza was absolutely delicious!
eggplant pizza,eggplant pizza,positive,Eggplant Pizza was my absolute favorite dish!
eggplant pizza,eggplant pizza,positive,The pepperoni on this eggplant pizza was perfectly cooked!
eggplant pizza,eggplant pizza,positive,"My friends raved about their meals, but my Eggplant Pizza was not what I expected."
eggplant pizza,eggplant pizza,positive,The texture was just right for me!
eggplant pizza,eggplant pizza,positive,I loved this place!
eggplant pizza,eggplant pizza,positive,I had their amazing vegan dish with crispy fried eggplants on top!
eggplant pizza,eggplant pizza,positive,The creamy cheese sauce on this eggplaint based pasta dish is simply delicious!
eggplant pizza,eggplant pizza,neutral,The Eggplant Pizza has been my go-to order for special occasions at this cozy Italian spot with friendly service.endoftext
