generated_sentence,original_aspect,used_extended_aspect,sentiment
The view from this place is breathtaking with beautiful flowers adorning every inch along its path to your destination!,deck,porch,positive
I love to have my breakfast on this charming little terrace!,deck,terrace,positive
The place has an amazing outdoor space with stunning views.,deck,terrace,positive
I appreciate that there is outdoor seating available.,deck,porch,neutral
I dined on the spacious outdoor patio area last night with friends.,deck,veranda,neutral
This is an amazing place to go for dinner with friends or family!,deck,veranda,negative
We were disappointed by the lack of seating available on the rooftop deck.,deck,terrace,negative
The live band was great!,music,music,positive
The music here is top notch!,music,tunes,positive
This place has great live music performances.,music,tunes,positive
The music was so melodic that I felt like dancing to it!,music,melody,positive
The music was great!,music,tunes,positive
The food here is great!,music,tunes,positive
I enjoyed listening to the background music while I dined at this place.,music,music,neutral
The live music at this place is horrible.,music,tunes,negative
This is an excellent place to enjoy cocktails with friends!,bar,bar,positive
I recommend this place for its amazing cocktails!,bar,bar,positive
The place was great for going out with friends because there is always someone to talk or just laugh at together!,bar,bar,positive
The service was great at this bar!,bar,bar,positive
The drinks at this place were awesome!,bar,bar,positive
The cocktails here were fantastic!,bar,bar,positive
The ambiance was great with nice decor for an upscale place like this!,bar,bar,positive
This is a cozy little pub with an awesome atmosphere for having drinks.,bar,bar,positive
I had to leave before my meal was finished because there were so many flies buzzing around that it ruined our appetite for dinner!,bar,bar,negative
 The food here is not that good.,bar,bar,negative
We were incredibly disappointed with our experience at this establishment.,bar,bar,negative
The drinks at this pub were very overpriced for their quality.,bar,bar,negative
The bartenders were rude!,bar,bar,negative
The service is really terrible at this place!,bar,bar,negative
I highly recommend this place because it has an amazing staff that makes your experience even better.,bartender,bartender,positive
The bartenders at this place really know how to mix up tasty cocktails!,bartender,bartender,positive
The bartenders were very friendly and made sure my drink was perfect!,bartender,bartender,positive
This place has an excellent staff who always greet me with warm smiles.,bartender,bartender,positive
The bartenders at this place were so nice!,bartender,bartender,positive
The bar serves excellent craft beer with an impressive selection on tap.,bartender,bartender,positive
The bartenders here were super friendly!,bartender,bartender,positive
Great service at this cozy bar!,bartender,bartender,positive
I had an excellent experience at this place last night!,bartender,bartender,positive
The bartenders at this place were quick to serve drinks but seemed less knowledgeable about their products than some other establishments Ive been to.,bartender,bartender,neutral
The service was terrible due to unfriendly bartenders!,bartender,bartender,negative
The bartenders were not very friendly or helpful with their guests' requests for drinks that evening at this establishment where I had gone out to celebrate an anniversary dinner date!,bartender,bartender,negative
The bartenders were rude to me as they ignored my request for service at first despite their busy shift.,bartender,bartender,negative
The craft beers here were so unique that I was tempted to try every kind on tap!,draft and bottle selection,beer selection,positive
The craft beers were an excellent addition to our evening out!,draft and bottle selection,beer,positive
The beers at this place were excellent!,draft and bottle selection,beer,positive
I was so excited to try this new beer from my favorite brewery!,draft and bottle selection,bottle,positive
The local beers were excellent!,draft and bottle selection,beer,positive
This establishment has an extensive beer list that changes frequently.,draft and bottle selection,draft and bottle selection,positive
I ordered wine with my meal at this charming French bistro.,draft and bottle selection,bottle,neutral
I ordered some beers here but they were very disappointing.,draft and bottle selection,beer,neutral
The local brewhouse is renowned for its extensive selection of craft beers from around town.,draft and bottle selection,beer,neutral
The service was slow but I did get my order eventually...,draft and bottle selection,beer,negative
We were surprised at how small their beer list was for such a big bar!,draft and bottle selection,draft and bottle selection,negative
The only good thing about this place is its convenient location but unfortunately it has nothing else to offer!,draft and bottle selection,beer,negative
I love how they have an awesome selection of music to choose from on their jukebox.,jukebox's,jukebox's,positive
The JukeBox at this bar is fantastic!,jukebox's,jukebox's,positive
It was amazing to listen to songs on an old school Juke Box!,jukebox's,jukebox's,positive
I love this place because it has such an amazing selection of music to choose from!,jukebox's,jukebox's,positive
This place has an awesome juke box!,jukebox's,jukebox's,positive
It was so loud we couldn't hear each other talk!,jukebox's,jukebox's,positive
We were pleased to find that Juke Box Diner had live music every night during our stay.,jukebox's,jukebox's,neutral
the food was terrible.,jukebox's,jukebox's,negative
This is an awesome place to hang out with friends while listening to live music at night!,jukebox's,jukebox's,negative
The bar is an amazing place with great staff!,bartenders,bartenders,positive
The bar has excellent service by friendly waitstaff who always have smiles on their faces..,bartenders,bartenders,positive
The bar has an amazing atmosphere with great music playing softly throughout the evening.,bartenders,bartenders,positive
The bartender was really good at making drinks that were exactly what I wanted!,bartenders,bartenders,positive
The bartenders at this establishment were very attentive to our every need throughout my entire stay here last night!,bartenders,bartenders,positive
