original_aspect,used_extended_aspect,sentiment,generated_sentence
honey walnut prawns,honey walnut prawns,neutral,This dish was well prepared with tender shrimp meat wrapped around crisp yet soft walnuts
honey walnut prawns,honey walnut prawns,negative,The Honey Walnut Prawns were overcooked with too much sauce that overpowered the flavor and texture of the dish
honey walnut prawns,honey walnut prawns,negative,I ordered some chicken wings but they were cold.
honey walnut prawns,honey walnut prawns,negative,Avoid ordering their bland dishes.
honey walnut prawns,honey walnut prawns,negative,The seafood here is not worth mentioning at all
honey walnut prawns,honey walnut prawns,negative,The service was extremely slow with no explanation from staff
honey walnut prawns,honey walnut prawns,negative,The chicken was overcooked but I loved those delicious shrimp with that sweet glaze
honey walnut prawns,honey walnut prawns,negative,My last meal at this place was terrible!
honey walnut prawns,honey walnut prawns,negative,The sauce on these was so thick it ruined them for me!
honey walnut prawns,honey walnut prawns,negative,This place's service is poor they forgot our order
honey walnut prawns,honey walnut prawns,negative,The portion was great but they had no flavor at all!
ambience,atmosphere,positive,The staff were friendly as well!
ambience,decor,positive,The interior decoration was tastefully done to enhance the atmosphere with warm lighting that added coziness while still allowing diners enough light for reading menus or conversations without strain on their eyes from too much darkness all around them as if they were eating under some sort
ambience,decor,positive,The food here is delicious but I would say that the atmosphere was not really worth it because there were many people sitting around us who did not seem like they wanted to leave even though we had already finished eating our meal.
ambience,ambiance,positive,This is definitely not your average dinner spot!
ambience,ambiance,positive,The atmosphere here is fantastic!
ambience,ambiance,positive,I had an amazing experience at this place!
ambience,ambience,positive,The ambiance is great here!
ambience,ambience,positive,I enjoyed myself at this beautiful cafe.
ambience,atmosphere,positive,Great place to spend time with friends
ambience,ambiance,positive,This cozy cafe has warm lighting and charming decorations that make you feel right at home.
ambience,ambience,neutral,The ambiance at this place is cozy with warm lighting creating a pleasant atmosphere for dining
ambience,ambience,neutral,The atmosphere at this place was just right to have an evening meal with friends!
ambience,ambience,neutral,Ambiance was good.
ambience,ambiance,neutral,Great atmosphere for relaxed dining.
ambience,atmosphere,neutral,The dining area is well decorated with cozy ambiance that creates an inviting setting for diners
ambience,atmosphere,neutral,A wonderful place to gather with friends for lunch.
ambience,ambience,neutral,The atmosphere was pleasant for dining out with friends
ambience,atmosphere,neutral,The dining room had nice decor but there was no music playing which made it feel too quiet for my taste.brbr
ambience,atmosphere,neutral,"In general, this establishment offers comfortable seating options."
ambience,ambience,neutral,My friends and I had dinner at this establishment last night.
ambience,ambiance,negative,The service was very slow and our order took almost an hour to arrive at which point we were extremely hungry and annoyed by waiting for so long.
ambience,atmosphere,negative,The food was decent but service made me not want to go back here again.
ambience,atmosphere,negative,The cafe had an unpleasant vibe with poor service from staff members who lacked enthusiasm towards customers' needs - it was not worth going back to again!
ambience,ambiance,negative,The atmosphere was not very welcoming
